Id,Weekly_Sales
22_6_2012-11-16,2390.4311876279803
22_6_2012-11-23,7479.114637532762
22_6_2012-11-30,1465.903095219203
22_6_2012-12-07,7807.057331549708
22_6_2012-12-14,6915.975173986368
22_6_2012-12-21,8860.103687482428
22_6_2012-12-28,6611.63645017365
22_6_2013-01-04,1924.048883443943
22_6_2013-01-11,1295.468618679034
22_6_2013-01-18,2276.2812488029763
22_6_2013-01-25,1963.6222166995772
22_6_2013-02-01,3146.332559612156
22_6_2013-02-08,3452.815000205476
22_6_2013-02-15,3190.8207697060084
22_6_2013-02-22,3156.088277666148
22_6_2013-03-01,2981.210814927104
22_6_2013-03-08,2638.3937898662452
22_6_2013-03-15,3040.274129547372
22_6_2013-03-22,2537.8331406223756
22_6_2013-03-29,3123.088917055577
22_6_2013-04-05,3570.597485587061
22_6_2013-04-12,3513.758201486656
22_6_2013-04-19,3481.1547131035513
22_6_2013-04-26,3467.6149672924507
22_6_2013-05-03,5320.467092278936
22_6_2013-05-10,4608.8674992899705
22_6_2013-05-17,5316.383336925688
22_6_2013-05-24,4717.679251073463
22_6_2013-05-31,4755.00713888391
22_6_2013-06-07,5396.953592132165
22_6_2013-06-14,4807.815600391197
22_6_2013-06-21,5312.105881387816
22_6_2013-06-28,4932.141437248385
22_6_2013-07-05,4599.049258680618
22_6_2013-07-12,4134.639019204552
22_6_2013-07-19,4946.911026803718
22_6_2013-07-26,4112.632048387616
22_7_2012-11-02,31006.358200361672
22_7_2012-11-09,39851.46581569397
22_7_2012-11-16,32922.40049542449
22_7_2012-11-23,73712.96238608203
22_7_2012-11-30,32256.9797929061
22_7_2012-12-07,116326.42704779425
22_7_2012-12-14,112515.76492673901
22_7_2012-12-21,144822.4396298752
22_7_2012-12-28,39597.500950065936
22_7_2013-01-04,2610.4329182004776
22_7_2013-01-11,14014.16899406246
22_7_2013-01-18,15683.863936541511
22_7_2013-01-25,13972.563524047167
22_7_2013-02-01,19560.503005028484
22_7_2013-02-08,21440.031840317162
22_7_2013-02-15,19570.69237824132
22_7_2013-02-22,18339.666578593457
22_7_2013-03-01,21020.171738298846
22_7_2013-03-08,21948.60344341622
22_7_2013-03-15,21058.41183091865
22_7_2013-03-22,26084.583592419567
22_7_2013-03-29,22656.163012134326
22_7_2013-04-05,34747.65413385847
22_7_2013-04-12,18618.725452643303
22_7_2013-04-19,25988.943036466448
22_7_2013-04-26,23286.831237199505
22_7_2013-05-03,24657.518160328076
22_7_2013-05-10,24486.935052644105
22_7_2013-05-17,26072.521880240478
22_7_2013-05-24,25676.45787384524
22_7_2013-05-31,35245.81090630366
22_7_2013-06-07,31700.751216903387
22_7_2013-06-14,32347.991121348103
22_7_2013-06-21,40969.3027240241
22_7_2013-06-28,35312.526067059945
22_7_2013-07-05,33029.284064754625
22_7_2013-07-12,20831.78417011182
22_7_2013-07-19,25030.16994848611
22_7_2013-07-26,25675.955826993813
22_8_2012-11-02,39684.13700096803
22_8_2012-11-09,39468.75782449835
22_8_2012-11-16,39078.4280548365
22_8_2012-11-23,37993.896814498294
22_8_2012-11-30,39237.33289498451
22_8_2012-12-07,42575.53424958547
22_8_2012-12-14,42264.65225395742
22_8_2012-12-21,46595.96119096184
22_8_2012-12-28,43317.04426164356
22_8_2013-01-04,36112.81612391449
22_8_2013-01-11,36157.188192185575
22_8_2013-01-18,37415.537867357394
22_8_2013-01-25,35769.70309933287
22_8_2013-02-01,37281.42786038932
22_8_2013-02-08,38844.42653181085
22_8_2013-02-15,37925.76711219453
22_8_2013-02-22,37854.08741248006
22_8_2013-03-01,37576.14324231012
22_8_2013-03-08,38035.754837734596
22_8_2013-03-15,37985.26075166127
22_8_2013-03-22,37721.45090065806
22_8_2013-03-29,37240.11414614911
22_8_2013-04-05,40539.455814091096
22_8_2013-04-12,39792.693138280476
22_8_2013-04-19,39771.70553067529
22_8_2013-04-26,39988.707449539324
22_8_2013-05-03,40230.32931412072
22_8_2013-05-10,40335.11076257938
22_8_2013-05-17,39700.278277041696
22_8_2013-05-24,39546.89605944586
22_8_2013-05-31,39988.97960279034
22_8_2013-06-07,41427.673017956855
22_8_2013-06-14,41634.10365321612
22_8_2013-06-21,41061.08226472332
22_8_2013-06-28,41695.48465309633
22_8_2013-07-05,41019.6563738763
22_8_2013-07-12,40598.569934780724
22_8_2013-07-19,40875.58441026668
22_8_2013-07-26,40375.48816340779
22_9_2012-11-02,20470.303085955496
22_9_2012-11-09,18607.331304256462
22_9_2012-11-16,20459.31442247537
22_9_2012-11-23,21647.733990776018
22_9_2012-11-30,18104.30915652072
22_9_2012-12-07,22603.154285498073
22_9_2012-12-14,23117.18549414228
22_9_2012-12-21,24462.199784018176
22_9_2012-12-28,17892.804249954654
22_9_2013-01-04,14562.132663795164
22_9_2013-01-11,15729.438262065993
22_9_2013-01-18,15040.1718509645
22_9_2013-01-25,14710.83626199052
22_9_2013-02-01,20171.84810913836
22_9_2013-02-08,18824.600687526487
22_9_2013-02-15,18547.067248462325
22_9_2013-02-22,19590.585038807425
22_9_2013-03-01,22892.383813056418
22_9_2013-03-08,23576.615387565187
22_9_2013-03-15,23529.300963564907
22_9_2013-03-22,23633.877106285872
22_9_2013-03-29,22838.227575865
22_9_2013-04-05,31899.03676131792
22_9_2013-04-12,30535.746620996542
22_9_2013-04-19,31139.711546724808
22_9_2013-04-26,29465.208226677845
22_9_2013-05-03,30760.52141692296
22_9_2013-05-10,30935.83831365621
22_9_2013-05-17,30842.245593010477
22_9_2013-05-24,32682.251139492997
22_9_2013-05-31,31068.133053854675
22_9_2013-06-07,35581.59388284283
22_9_2013-06-14,36607.58847745327
22_9_2013-06-21,37201.38464282357
22_9_2013-06-28,36024.95204029343
22_9_2013-07-05,32887.38294919934
22_9_2013-07-12,30691.638025242013
22_9_2013-07-19,33202.522189206895
22_9_2013-07-26,32373.284172362015
22_10_2012-11-02,20263.292683702974
22_10_2012-11-09,18560.458173575604
22_10_2012-11-16,17921.368942158573
22_10_2012-11-23,18394.288983564387
22_10_2012-11-30,17979.687765752777
22_10_2012-12-07,18862.178673935614
22_10_2012-12-14,19199.24952655604
22_10_2012-12-21,20891.131441209334
22_10_2012-12-28,17041.17977279759
22_10_2013-01-04,16081.724279085587
22_10_2013-01-11,16132.257974408
22_10_2013-01-18,16420.512578498838
22_10_2013-01-25,16336.200957265526
22_10_2013-02-01,15283.17423796212
22_10_2013-02-08,15705.067656014717
22_10_2013-02-15,15075.701279298333
22_10_2013-02-22,15813.205690415994
22_10_2013-03-01,15803.555922925161
22_10_2013-03-08,16611.07847454948
22_10_2013-03-15,17389.243956812188
22_10_2013-03-22,17455.794938666968
22_10_2013-03-29,16078.666890091841
22_10_2013-04-05,19279.06609273534
22_10_2013-04-12,17578.254428320695
22_10_2013-04-19,18898.76769683206
22_10_2013-04-26,18257.519663817053
22_10_2013-05-03,18331.035377084423
22_10_2013-05-10,17017.42735137388
22_10_2013-05-17,17434.613290402343
22_10_2013-05-24,18930.50806614656
22_10_2013-05-31,19427.259045862127
22_10_2013-06-07,18765.810696370354
22_10_2013-06-14,19917.610190115218
22_10_2013-06-21,20621.43821456748
22_10_2013-06-28,20064.650786783815
22_10_2013-07-05,19445.93642914611
22_10_2013-07-12,17722.27453044155
22_10_2013-07-19,18526.147677573783
22_10_2013-07-26,17487.622548102274
22_11_2012-11-02,14351.161118633243
22_11_2012-11-09,9458.105975995762
22_11_2012-11-16,12964.362752050321
22_11_2012-11-23,13791.281539762367
22_11_2012-11-30,12939.092571884092
22_11_2012-12-07,14881.230089633787
22_11_2012-12-14,15068.730765550717
22_11_2012-12-21,14866.141942778086
22_11_2012-12-28,14119.01592402523
22_11_2013-01-04,12231.480444772058
22_11_2013-01-11,11076.34000712555
22_11_2013-01-18,12027.0366912157
22_11_2013-01-25,10421.773038649648
22_11_2013-02-01,9406.618709886328
22_11_2013-02-08,10530.721160737732
22_11_2013-02-15,9237.64256714604
22_11_2013-02-22,9747.39365279589
22_11_2013-03-01,7638.137859691319
22_11_2013-03-08,7395.998724507507
22_11_2013-03-15,7260.8712626104625
22_11_2013-03-22,7402.43483234069
22_11_2013-03-29,8028.528189452434
22_11_2013-04-05,9030.258720816231
22_11_2013-04-12,8565.413586127339
22_11_2013-04-19,10495.932433604195
22_11_2013-04-26,6879.540842858915
22_11_2013-05-03,10041.88759017923
22_11_2013-05-10,10410.331809433763
22_11_2013-05-17,11699.01360880722
22_11_2013-05-24,13424.503632482178
22_11_2013-05-31,20541.63885166211
22_11_2013-06-07,10631.38162845848
22_11_2013-06-14,28415.583024988104
22_11_2013-06-21,39228.33386015415
22_11_2013-06-28,12785.664105605676
22_11_2013-07-05,27303.667162811784
22_11_2013-07-12,13849.966421506702
22_11_2013-07-19,20921.777375829897
22_11_2013-07-26,20992.934818051148
22_12_2012-11-02,2772.1160931412505
22_12_2012-11-09,2803.2020545405967
22_12_2012-11-16,2916.3017390002224
22_12_2012-11-23,2850.7290861774463
22_12_2012-11-30,2752.078617795707
22_12_2012-12-07,2571.41436894593
22_12_2012-12-14,2744.5682839588653
22_12_2012-12-21,2803.3866489699285
22_12_2012-12-28,2669.0155842841896
22_12_2013-01-04,2048.351071585166
22_12_2013-01-11,2013.8290229461445
22_12_2013-01-18,2081.8173038167097
22_12_2013-01-25,1945.4343098016475
22_12_2013-02-01,2557.302604941335
22_12_2013-02-08,2565.412918114422
22_12_2013-02-15,2271.0756911141007
22_12_2013-02-22,2601.249557208617
22_12_2013-03-01,3141.1321474839306
22_12_2013-03-08,3068.3157637643094
22_12_2013-03-15,2882.33938146165
22_12_2013-03-22,3164.8837209878775
22_12_2013-03-29,2992.3326595583035
22_12_2013-04-05,3779.7792433835757
22_12_2013-04-12,3365.9748937236036
22_12_2013-04-19,3560.34394967561
22_12_2013-04-26,3691.9810402771627
22_12_2013-05-03,3587.569188348215
22_12_2013-05-10,3582.0111164712484
22_12_2013-05-17,3479.142396038119
22_12_2013-05-24,3587.1218378946833
22_12_2013-05-31,3616.7105998487395
22_12_2013-06-07,3620.997199858012
22_12_2013-06-14,3839.329819045136
22_12_2013-06-21,3712.087408652352
22_12_2013-06-28,3655.355361384845
22_12_2013-07-05,3568.5762550378804
22_12_2013-07-12,3461.4091808521
22_12_2013-07-19,3668.919924565239
22_12_2013-07-26,3523.2519466263593
22_13_2012-11-02,36721.21849392061
22_13_2012-11-09,36623.278954059344
22_13_2012-11-16,36133.22367352496
22_13_2012-11-23,35994.87947646925
22_13_2012-11-30,36652.910294425994
22_13_2012-12-07,37702.38498608875
22_13_2012-12-14,36988.136503159694
22_13_2012-12-21,37339.88427121093
22_13_2012-12-28,35417.715521623395
22_13_2013-01-04,35726.18850772394
22_13_2013-01-11,34385.11017396296
22_13_2013-01-18,34743.29803175348
22_13_2013-01-25,32310.723611595196
22_13_2013-02-01,36902.35329426847
22_13_2013-02-08,36055.23526876508
22_13_2013-02-15,35421.7843668331
22_13_2013-02-22,36652.084671403354
22_13_2013-03-01,37408.683235675
22_13_2013-03-08,37786.03152824727
22_13_2013-03-15,35991.48893982059
22_13_2013-03-22,37341.781121200445
22_13_2013-03-29,36602.07414019751
22_13_2013-04-05,37670.9021251351
22_13_2013-04-12,34742.06913422752
22_13_2013-04-19,37721.278224960326
22_13_2013-04-26,35781.48016686062
22_13_2013-05-03,36468.14481878301
22_13_2013-05-10,35854.154351588666
22_13_2013-05-17,34907.726886786906
22_13_2013-05-24,36890.45372480009
22_13_2013-05-31,36748.31432611194
22_13_2013-06-07,37301.377403455714
22_13_2013-06-14,36423.08751813476
22_13_2013-06-21,36457.95382710992
22_13_2013-06-28,36746.08954132486
22_13_2013-07-05,38086.85579719757
22_13_2013-07-12,36577.35260764293
22_13_2013-07-19,37724.91771190737
22_13_2013-07-26,37312.62604951809
22_14_2012-11-02,21106.428230182697
22_14_2012-11-09,21641.919705629727
22_14_2012-11-16,20594.575762896748
22_14_2012-11-23,33038.799155001994
22_14_2012-11-30,20111.738595137293
22_14_2012-12-07,33748.05494723904
22_14_2012-12-14,35577.19128237454
22_14_2012-12-21,45962.09851693547
22_14_2012-12-28,29254.00827047225
22_14_2013-01-04,12602.293188490177
22_14_2013-01-11,15528.249935387597
22_14_2013-01-18,14619.638680575084
22_14_2013-01-25,14107.079032072274
22_14_2013-02-01,17517.57359854595
22_14_2013-02-08,19928.388717561822
22_14_2013-02-15,17681.635147416397
22_14_2013-02-22,17582.5586322967
22_14_2013-03-01,17680.058862606747
22_14_2013-03-08,17701.13612182704
22_14_2013-03-15,17581.21526465265
22_14_2013-03-22,16710.67735766432
22_14_2013-03-29,16854.38546154384
22_14_2013-04-05,21280.840153333065
22_14_2013-04-12,16759.237869703335
22_14_2013-04-19,18474.688134967775
22_14_2013-04-26,18132.374764367843
22_14_2013-05-03,18458.30743601116
22_14_2013-05-10,19632.424132295302
22_14_2013-05-17,18760.575180813237
22_14_2013-05-24,17638.13546700872
22_14_2013-05-31,18993.345590405796
22_14_2013-06-07,18588.761390382868
22_14_2013-06-14,19552.44849839229
22_14_2013-06-21,18489.147444101276
22_14_2013-06-28,18881.903510423363
22_14_2013-07-05,18623.985835201187
22_14_2013-07-12,17166.06235450587
22_14_2013-07-19,17910.8386399171
22_14_2013-07-26,17350.318157205387
22_16_2012-11-02,2037.6041946917258
22_16_2012-11-09,2137.7879631728106
22_16_2012-11-16,2044.2292424476846
22_16_2012-11-23,2058.1087638540694
22_16_2012-11-30,2051.9811936874366
22_16_2012-12-07,1419.2977659470366
22_16_2012-12-14,1397.7297723973477
22_16_2012-12-21,1367.1895338780473
22_16_2012-12-28,1342.7540328982375
22_16_2013-01-04,2692.513855052837
22_16_2013-01-11,2552.9946483919857
22_16_2013-01-18,2503.0625113937344
22_16_2013-01-25,2520.4507212744234
22_16_2013-02-01,752.0355142308556
22_16_2013-02-08,733.0640375115347
22_16_2013-02-15,712.8066101705608
22_16_2013-02-22,642.5846322764407
22_16_2013-03-01,8505.230661511989
22_16_2013-03-08,8263.748522871894
22_16_2013-03-15,7818.162073792551
22_16_2013-03-22,7622.343690798005
22_16_2013-03-29,7458.0963385993155
22_16_2013-04-05,18429.340701247336
22_16_2013-04-12,17961.765359538993
22_16_2013-04-19,17805.974454231273
22_16_2013-04-26,17565.17071434352
22_16_2013-05-03,37498.520285189756
22_16_2013-05-10,37206.91436587044
22_16_2013-05-17,36783.85333317701
22_16_2013-05-24,36105.51628647561
22_16_2013-05-31,35855.65106785576
22_16_2013-06-07,40105.78960996715
22_16_2013-06-14,40596.192659977605
22_16_2013-06-21,40358.01366700649
22_16_2013-06-28,40160.33477943819
22_16_2013-07-05,29979.484152390964
22_16_2013-07-12,30012.96929676366
22_16_2013-07-19,30679.90242162006
22_16_2013-07-26,30902.750140791693
22_17_2012-11-02,17118.976481167178
22_17_2012-11-09,15592.74636844491
22_17_2012-11-16,16069.442204391182
22_17_2012-11-23,18417.945787102115
22_17_2012-11-30,15878.186833986929
22_17_2012-12-07,18682.954094066306
22_17_2012-12-14,17814.41107750094
22_17_2012-12-21,22892.123890212526
22_17_2012-12-28,14726.354411712942
22_17_2013-01-04,12093.95890461871
22_17_2013-01-11,12477.80752256483
22_17_2013-01-18,12762.987453420257
22_17_2013-01-25,11926.502728056399
22_17_2013-02-01,15298.389368443044
22_17_2013-02-08,15790.149563258285
22_17_2013-02-15,13857.966720937944
22_17_2013-02-22,15662.905339656956
22_17_2013-03-01,14189.385090164224
22_17_2013-03-08,15021.814289450862
22_17_2013-03-15,13107.936157063623
22_17_2013-03-22,14851.97673876478
22_17_2013-03-29,13601.62217770545
22_17_2013-04-05,13638.803710548356
22_17_2013-04-12,11868.38666059575
22_17_2013-04-19,13190.672950479178
22_17_2013-04-26,13005.589465750243
22_17_2013-05-03,12779.946559247861
22_17_2013-05-10,13025.54372052884
22_17_2013-05-17,13204.804378957771
22_17_2013-05-24,12358.792781248503
22_17_2013-05-31,12768.93484151761
22_17_2013-06-07,13068.574844686374
22_17_2013-06-14,11972.261080202921
22_17_2013-06-21,12740.956587588027
22_17_2013-06-28,12197.694843738931
22_17_2013-07-05,11615.876960293544
22_17_2013-07-12,11982.272850921541
22_17_2013-07-19,12208.101489760913
22_17_2013-07-26,11921.07246698553
22_18_2012-11-02,16009.528168546138
22_18_2012-11-09,17603.205811740074
22_18_2012-11-16,16980.309997143962
22_18_2012-11-23,17316.17588098891
22_18_2012-11-30,16933.460614322332
22_18_2012-12-07,56378.20728906002
22_18_2012-12-14,61360.28080260023
22_18_2012-12-21,53261.04327243401
22_18_2012-12-28,53417.31982718108
22_18_2013-01-04,3551.8985387827047
22_18_2013-01-11,10057.067556827165
22_18_2013-01-18,26459.233386769316
22_18_2013-01-25,8702.439658768639
22_18_2013-02-01,2889.7200568067587
22_18_2013-02-08,5955.34309818574
22_18_2013-02-15,0.0
22_18_2013-02-22,0.0
22_18_2013-03-01,491.0374340588751
22_18_2013-03-08,2943.3914546990054
22_18_2013-03-15,3432.93745632725
22_18_2013-03-22,4541.083390307758
22_18_2013-03-29,5583.669894914825
22_18_2013-04-05,10094.632973078853
22_18_2013-04-12,660.0843011583348
22_18_2013-04-19,6704.523900343578
22_18_2013-04-26,6690.408031942334
22_18_2013-05-03,156.23857767637787
22_18_2013-05-10,658.9459607319459
22_18_2013-05-17,1757.3593772749382
22_18_2013-05-24,8633.350434959972
22_18_2013-05-31,0.0
22_18_2013-06-07,0.0
22_18_2013-06-14,0.0
22_18_2013-06-21,0.0
22_18_2013-06-28,0.0
22_18_2013-07-12,0.0
22_18_2013-07-19,0.0
22_18_2013-07-26,0.0
22_19_2012-11-02,1886.6347192166393
22_19_2012-11-09,1861.0525700729613
22_19_2012-11-16,2097.0769934211808
22_19_2012-11-23,2041.1570080116603
22_19_2012-11-30,1637.9801005074905
22_19_2012-12-07,1964.518917833311
22_19_2012-12-14,2245.3365296061
22_19_2012-12-21,2751.15438431474
22_19_2012-12-28,2694.7931961617865
22_19_2013-01-04,2381.835872668492
22_19_2013-01-11,2563.1197426415565
22_19_2013-01-18,2740.0042452401144
22_19_2013-01-25,2746.6402892202896
22_19_2013-02-01,2557.879194320642
22_19_2013-02-08,2506.937330819433
22_19_2013-02-15,2417.4463854338405
22_19_2013-02-22,2523.1212505425756
22_19_2013-03-01,2678.065299923395
22_19_2013-03-08,2866.5375285379
22_19_2013-03-15,2732.8783926478886
22_19_2013-03-22,2909.1930630586526
22_19_2013-03-29,3286.8860840029884
22_19_2013-04-05,3162.686187349416
22_19_2013-04-12,3080.737848399834
22_19_2013-04-19,2974.264897940024
22_19_2013-04-26,3348.818980235699
22_19_2013-05-03,2988.1134170745463
22_19_2013-05-10,3197.552519833228
22_19_2013-05-17,3693.7627107507005
22_19_2013-05-24,3538.0769199196807
22_19_2013-05-31,3504.5207271579998
22_19_2013-06-07,3534.064610962584
22_19_2013-06-14,3878.357143530504
22_19_2013-06-21,3709.9279629592434
22_19_2013-06-28,3689.9030878963276
22_19_2013-07-05,4078.0977461876337
22_19_2013-07-12,4057.1055885783535
22_19_2013-07-19,3473.6323411271824
22_19_2013-07-26,3765.089480151908
22_20_2012-11-02,5786.146641680535
22_20_2012-11-09,6134.504230219094
22_20_2012-11-16,5216.200918652179
22_20_2012-11-23,6621.364277770958
22_20_2012-11-30,5477.019037380658
22_20_2012-12-07,5300.098843893285
22_20_2012-12-14,4833.608977894804
22_20_2012-12-21,6102.538383623542
22_20_2012-12-28,4983.783105573343
22_20_2013-01-04,4795.589129961348
22_20_2013-01-11,4651.034917035816
22_20_2013-01-18,4773.836456469424
22_20_2013-01-25,4256.512661909721
22_20_2013-02-01,6578.697940156591
22_20_2013-02-08,6735.057486676766
22_20_2013-02-15,6199.57021232797
22_20_2013-02-22,6351.809164619085
22_20_2013-03-01,6810.979296978419
22_20_2013-03-08,6366.424522195217
22_20_2013-03-15,6448.9267358601455
22_20_2013-03-22,6268.666212220085
22_20_2013-03-29,6284.284797447563
22_20_2013-04-05,7059.305430315841
22_20_2013-04-12,5933.337455500554
22_20_2013-04-19,6608.001918330816
22_20_2013-04-26,6185.26689246012
22_20_2013-05-03,6471.10081651192
22_20_2013-05-10,6289.65903453957
22_20_2013-05-17,6396.246634704898
22_20_2013-05-24,6406.529061034249
22_20_2013-05-31,7391.491539536202
22_20_2013-06-07,7536.449452391824
22_20_2013-06-14,7768.24922806809
22_20_2013-06-21,7508.771167320521
22_20_2013-06-28,7963.28437772398
22_20_2013-07-05,7295.327787684737
22_20_2013-07-12,6608.615278288782
22_20_2013-07-19,7038.22037239251
22_20_2013-07-26,6887.342452131296
22_21_2012-11-02,4972.9281904665495
22_21_2012-11-09,5002.528376530981
22_21_2012-11-16,5189.160138991569
22_21_2012-11-23,5387.834418308318
22_21_2012-11-30,4960.632919673917
22_21_2012-12-07,6922.2450452602725
22_21_2012-12-14,6640.957874625278
22_21_2012-12-21,9260.186880606854
22_21_2012-12-28,5589.262452762874
22_21_2013-01-04,3004.178460764722
22_21_2013-01-11,3106.3762687998105
22_21_2013-01-18,3147.176400504116
22_21_2013-01-25,2651.9244118765655
22_21_2013-02-01,4881.573157448831
22_21_2013-02-08,4627.82991411245
22_21_2013-02-15,4810.69476077024
22_21_2013-02-22,4432.482626821856
22_21_2013-03-01,4429.991905812568
